data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Non-melanoma skin cancer (rare types),2017,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,30-34,4,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2018,Females,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2018,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2018,Females,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2018,Females,30-34,3,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2018,Females,35-39,2,0.2,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2019,Females,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2019,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2019,Females,25-29,4,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2019,Females,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2019,Females,35-39,1,0.1,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2020,Females,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2020,Females,20-24,1,0.1,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2020,Females,25-29,1,0.1,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2020,Females,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2020,Females,35-39,3,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2021,Females,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2021,Females,20-24,1,0.1,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2021,Females,25-29,1,0.1,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2021,Females,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2021,Females,35-39,3,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2022,Females,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2022,Females,20-24,2,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2022,Females,25-29,3,0.3,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2022,Females,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2022,Females,35-39,3,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2023,Females,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2023,Females,20-24,2,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2023,Females,25-29,4,0.4,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2023,Females,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2023,Females,35-39,3,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2001,Males,15-19,2,0.3,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2001,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2001,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2001,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2001,Males,35-39,2,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2002,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2002,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2002,Males,25-29,4,0.6,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2002,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2002,Males,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,15-19,2,0.3,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,35-39,6,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,20-24,2,0.3,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,30-34,3,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,35-39,8,1.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,15-19,2,0.3,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,25-29,2,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,25-29,2,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,30-34,4,0.5,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,35-39,6,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,35-39,2,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,35-39,9,1.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,30-34,0,0.0,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,20-24,3,0.4,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,35-39,2,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,35-39,9,1.2,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,35-39,6,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,25-29,3,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,30-34,4,0.5,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,30-34,0,0.0,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,30-34,3,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,30-34,3,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,35-39,8,0.9,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,20-24,3,0.3,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,25-29,4,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,35-39,1,0.1,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,20-24,3,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,30-34,2,0.2,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,30-34,2,0.2,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,25-29,4,0.4,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,35-39,3,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,20-24,4,0.3,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,35-39,4,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,25-29,6,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,35-39,4,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,35-39,8,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,35-39,10,0.7,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,35-39,8,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,35-39,7,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,25-29,4,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2007,Persons,35-39,7,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2008,Persons,35-39,10,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2009,Persons,35-39,6,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2010,Persons,35-39,13,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2011,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,20-24,4,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2012,Persons,35-39,3,0.2,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2013,Persons,35-39,12,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,20-24,4,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2014,Persons,35-39,11,0.7,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,30-34,6,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2015,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,25-29,6,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,30-34,4,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2016,Persons,35-39,5,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,30-34,7,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2017,Persons,35-39,6,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,20-24,3,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,30-34,6,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2018,Persons,35-39,10,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2019,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2019,Persons,20-24,4,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2019,Persons,25-29,8,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2019,Persons,30-34,4,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2019,Persons,35-39,2,0.1,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2020,Persons,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2020,Persons,20-24,4,0.2,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2020,Persons,25-29,3,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2020,Persons,30-34,5,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2020,Persons,35-39,5,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2021,Persons,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2021,Persons,20-24,4,0.2,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2021,Persons,25-29,3,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2021,Persons,30-34,5,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2021,Persons,35-39,5,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2022,Persons,15-19,2,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2022,Persons,20-24,5,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2022,Persons,25-29,5,0.3,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2022,Persons,30-34,6,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2022,Persons,35-39,5,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2023,Persons,15-19,2,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2023,Persons,20-24,5,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2023,Persons,25-29,8,0.4,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2023,Persons,30-34,6,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2023,Persons,35-39,6,0.3,,,,,35.0
